policy_id,exposure,named_insured_age,model_year,vehicle_age,annual_miles,credit_score,horsepower,operator_count,at_fault_accidents,territory,vehicle_type,marital_status,underwriting_company,youthful_driver,collision_deductible,collision_claim_count,collision_total_loss,collision_loss_cost
8409,0.8,43,2007,18,11772.891650509897,700.647819324303,182.19323235329665,2,0,Urban,Sedan,Single,Preferred,1,1000,0,0.0,0.0
8410,0.98,79,2024,1,9100.118809622618,627.2604518527802,147.98331716458716,2,0,Suburban,SUV,Single,Preferred,0,500,0,0.0,0.0
8411,0.9,34,2015,10,15880.084785681043,608.2818108531008,,2,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8412,0.62,38,2011,14,13613.345667968113,651.3848265722467,219.91835152082234,1,0,Urban,Sedan,Married,NonStandard,1,1000,0,0.0,0.0
8413,0.54,67,2014,11,15718.951542757044,687.2366250854627,280.47222907277353,1,1,Rural,Truck,Single,Preferred,1,250,0,0.0,0.0
8414,0.66,76,2023,2,11506.883539996754,663.1568299366076,70.0,2,0,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
8415,0.59,71,2021,4,8766.052304346797,650.9307774195535,203.1251337421903,1,1,Suburban,Sports,Married,Preferred,0,500,1,1728.8377767818868,2930.2335199693
8416,0.75,75,2017,8,9906.477837222106,585.543700860624,207.8815873660362,1,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8417,0.52,20,2014,11,16656.355336255394,703.3993017238627,187.90306056613156,3,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8418,0.8,58,2008,17,9205.23317579465,789.7320564927405,150.39161230482065,1,0,Urban,Truck,Single,Preferred,1,500,0,0.0,0.0
8419,0.86,27,2023,2,7348.308940554233,633.7325777538282,270.767260977043,3,0,Suburban,SUV,Single,Preferred,0,500,0,0.0,0.0
8420,0.75,65,2011,14,12781.160429847816,726.2200653829543,122.5885915556859,2,1,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
8421,0.57,65,2015,10,7532.415392056152,787.5636095961996,191.12302353634536,2,0,Rural,Sedan,Single,Preferred,0,250,1,225.13126413329104,394.96713005840536
8422,0.83,41,2012,13,12189.165895342036,637.0068380372243,155.55028887546106,1,0,Suburban,SUV,Single,Preferred,0,1000,1,1169.2983819561036,1408.793231272414
8423,0.76,71,2017,8,9334.264172942383,692.8393270312542,201.1964117397397,1,0,Urban,SUV,Single,Preferred,0,1000,0,0.0,0.0
8424,0.66,80,2022,3,10098.934222246675,587.2513260626073,208.75891730022147,1,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8425,0.84,73,2017,8,13560.251806418777,698.744340856046,142.63446965007861,4,1,Urban,SUV,Single,Preferred,0,1000,0,0.0,0.0
8426,0.61,77,2021,4,12726.76389347425,724.3836961289393,126.79249083230894,1,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
8427,0.51,18,2016,9,10329.232174716646,,134.77197935944807,2,0,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
8428,0.56,72,2010,15,10332.706768286918,,204.92509230197612,1,0,Rural,Sports,Married,Standard,1,500,0,0.0,0.0
8429,0.89,56,2016,9,3000.0,732.8909222014919,128.84547394642902,2,0,Urban,Truck,Married,NonStandard,1,1000,0,0.0,0.0
8430,0.84,75,2021,4,12350.714357711295,671.8632496160831,270.17184161849275,2,1,Suburban,Truck,Married,Standard,0,1000,0,0.0,0.0
8431,0.56,44,2010,15,12797.900449615952,698.9021597837241,239.05239871082335,2,0,Urban,SUV,Married,NonStandard,0,500,1,2542.52847285108,4540.2294158055
8432,0.66,84,2014,11,14724.685526751815,673.2237123355476,169.78018025526308,2,0,Rural,Sedan,Married,Standard,1,250,0,0.0,0.0
8433,0.76,21,2007,18,11272.271599250886,604.4605433083154,195.97397156982254,2,0,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
8434,0.57,56,2021,4,15791.948655668722,751.2008052186682,286.5832793076929,1,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8435,0.68,41,2010,15,13726.675166931642,590.4331119062329,305.47457772041724,2,0,Suburban,Sedan,Single,Standard,1,250,0,0.0,0.0
8436,0.99,59,2017,8,13601.90034305078,802.5566451927659,128.70463659676756,1,0,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
8437,0.78,50,2012,13,12629.026883846487,698.6098935778094,111.69184207795264,1,0,Rural,Sedan,Married,Preferred,1,500,0,0.0,0.0
8438,0.81,39,2010,15,3000.0,632.2680305781041,258.03192419019103,3,2,Suburban,Sedan,Single,Standard,1,500,0,0.0,0.0
8439,0.74,19,2021,4,13171.90844055317,569.3982325448435,262.27598488281825,3,1,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8440,0.88,24,2016,9,8232.159729706973,680.5043749310081,250.78490077813436,3,0,Rural,Sedan,Single,Preferred,0,500,0,0.0,0.0
8441,0.75,63,2019,6,15752.391545114908,634.2288897139412,198.92211489077965,1,0,Urban,Truck,Single,Preferred,0,500,0,0.0,0.0
8442,0.98,36,2011,14,20285.890228033546,764.9964541326508,162.70239891843215,1,0,Urban,Truck,Married,Standard,0,250,0,0.0,0.0
8443,0.65,42,2018,7,12954.23166672959,744.903490079539,227.3261964033752,1,2,Rural,Truck,Married,Standard,0,500,0,0.0,0.0
8444,0.76,77,2007,18,14548.350946475548,675.5319994446443,237.6412476302309,2,3,Suburban,SUV,Married,Preferred,1,500,0,0.0,0.0
8445,0.54,62,2007,18,,685.858171370851,206.2999696450438,2,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8446,0.52,70,2016,9,13078.706110699342,664.3276513890294,70.0,1,0,Urban,Truck,Married,Preferred,1,250,0,0.0,0.0
8447,0.81,24,2012,13,10372.205836827883,631.1401423698856,203.49229201627293,2,0,Suburban,Sports,Married,NonStandard,0,250,0,0.0,0.0
8448,0.64,31,2005,20,9347.622272525863,743.4871459427756,70.0,2,0,Rural,Sedan,Single,Standard,1,250,0,0.0,0.0
8449,0.77,54,2011,14,14009.525424662377,722.0811151345769,214.11344999121923,2,2,Urban,Sedan,Married,Preferred,1,250,0,0.0,0.0
8450,0.86,64,2014,11,14647.945222997594,668.5524463544365,228.2923410576597,1,0,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
8451,0.97,80,2013,12,11449.474108862161,651.667823475782,183.01502760338482,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8452,0.96,83,2023,2,11466.207928379206,820.9409257884614,,2,0,Urban,SUV,Single,Standard,0,250,0,0.0,0.0
8453,0.72,74,2016,9,11610.100227117768,628.6695123205867,193.15960401099704,2,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8454,0.63,43,2010,15,9249.252823863875,731.4569257600859,70.0,2,0,Suburban,SUV,Married,Standard,0,1000,0,0.0,0.0
8455,0.56,55,2017,8,12043.638533629899,718.6160486503885,235.4238274632852,4,0,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
8456,0.84,81,2008,17,6007.133032833958,748.3247909176841,99.76783305523999,2,0,Suburban,Sedan,Married,Standard,1,1000,0,0.0,0.0
8457,0.92,30,2024,1,9701.90794853653,649.7460331846949,315.71866121478166,3,1,Suburban,Sedan,Single,Standard,1,500,0,0.0,0.0
8458,0.98,61,2018,7,8991.603200671218,645.7370919335332,227.50465901118673,2,0,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
8459,0.57,46,2016,9,19219.582767306812,,137.76695662353427,4,1,Suburban,SUV,Married,Preferred,1,1000,0,0.0,0.0
8460,0.77,48,2017,8,13228.051691082816,589.6518889683576,155.14376182872184,3,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
8461,0.52,66,2006,19,12428.160950216668,806.0046580017041,,2,1,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
8462,0.66,28,2006,19,,740.1325629804089,180.12731724096935,1,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
8463,0.7,83,2005,20,17994.621300507373,614.1007617073221,176.24386282778875,1,0,Suburban,Truck,Married,Preferred,0,500,0,0.0,0.0
8464,0.51,66,2019,6,13405.688970317777,684.3854442731384,139.96718708758183,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8465,0.64,34,2011,14,9480.912840945852,797.5647232918641,185.03021454432485,2,0,Urban,SUV,Married,Standard,0,250,0,0.0,0.0
8466,0.72,37,2011,14,6157.6358161824455,742.217688727836,219.87985861445804,2,0,Urban,Sports,Married,Standard,1,500,0,0.0,0.0
8467,0.97,42,2013,12,9230.532744300835,685.4563374347143,242.87047624477808,2,0,Urban,SUV,Married,NonStandard,1,250,0,0.0,0.0
8468,0.67,44,2006,19,11410.634707469411,685.6768790690936,118.79679769013853,3,0,Urban,Sedan,Married,Standard,0,250,0,0.0,0.0
8469,0.55,31,2013,12,18998.692307856567,791.0827693537785,91.35044011452815,1,0,Urban,SUV,Married,NonStandard,0,500,0,0.0,0.0
8470,0.58,62,2018,7,10649.139001875054,679.5121920418798,196.97172682031106,1,1,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
8471,0.53,81,2019,6,7157.893066041493,850.0,122.26585445828653,2,0,Suburban,SUV,Married,NonStandard,0,250,0,0.0,0.0
8472,0.7,83,2015,10,11540.378333170642,797.9162862786666,237.29642042063722,2,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
8473,0.57,69,2008,17,8363.630428797629,602.6627191405559,165.3004515133363,2,0,Urban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8474,0.85,69,2014,11,6104.306049323823,592.6215526569423,153.06287936096,1,0,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
8475,0.74,59,2017,8,11977.501309364048,687.0060029458883,134.96759247404694,1,2,Urban,SUV,Single,NonStandard,0,500,0,0.0,0.0
8476,0.81,40,2009,16,10896.852279489673,653.9357850363963,95.42033290214289,2,0,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
8477,0.99,83,2023,2,11246.592821684679,500.0,171.69853238304367,1,0,Urban,Truck,Married,Standard,1,1000,0,0.0,0.0
8478,0.71,49,2023,2,17112.765795034484,807.5065341221697,216.73745416949095,1,0,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
8479,0.93,69,2018,7,12966.894354985807,788.06685422048,211.37260348389535,1,0,Urban,SUV,Married,NonStandard,0,500,0,0.0,0.0
8480,0.69,71,2023,2,11074.565862686652,717.0287826830346,76.3450328090144,3,0,Suburban,Sedan,Single,NonStandard,1,1000,1,1519.3788192109985,2201.998288711592
8481,0.58,35,2020,5,11082.306595214784,792.8658612673684,131.33010826112826,1,0,Urban,SUV,Married,Standard,0,250,0,0.0,0.0
8482,0.59,24,2024,1,13750.974841160973,680.7134765503861,196.80925323312152,1,1,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8483,0.51,62,2012,13,11093.598423037625,649.4655782881388,249.26482159471823,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8484,0.59,27,2018,7,11895.274915141834,682.6477410009151,169.8672855475123,2,0,Urban,SUV,Married,Preferred,1,500,0,0.0,0.0
8485,0.98,73,2010,15,8895.27281078843,664.6103000012845,252.4495160659263,4,2,Suburban,SUV,Single,Preferred,1,500,0,0.0,0.0
8486,0.78,78,2006,19,8768.231159998235,745.9124272554018,87.94751289663132,1,0,Suburban,Truck,Married,Preferred,1,250,0,0.0,0.0
8487,0.81,25,2024,1,11141.389890441778,781.1549349043988,208.05073426888927,3,0,Urban,Sports,Single,Standard,0,250,0,0.0,0.0
8488,0.92,83,2018,7,7799.993943527323,750.4224978407276,230.9064813129461,1,3,Suburban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
8489,0.82,65,2022,3,10898.063936015966,500.0,125.61360321156508,2,1,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8490,0.88,26,2009,16,13745.062453095568,682.9774026444927,137.04016891713962,2,1,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
8491,0.5,77,2015,10,8453.092746328213,709.806478354944,252.22440343438572,3,1,Suburban,Sedan,Single,Standard,0,1000,0,0.0,0.0
8492,0.66,84,2015,10,9668.561774736694,702.4928701395526,116.56602495440555,3,0,Suburban,SUV,Single,Standard,0,500,0,0.0,0.0
8493,0.93,46,2012,13,9946.698171941838,619.5463951066936,289.7408814044142,2,0,Urban,SUV,Single,NonStandard,0,500,0,0.0,0.0
8494,0.82,74,2010,15,8548.78150065437,714.8742791614453,198.58321031355652,1,0,Rural,Sedan,Married,Standard,1,500,0,0.0,0.0
8495,0.66,38,2018,7,14748.200220979375,804.1757357397207,261.51378721796357,1,0,Suburban,Truck,Single,Standard,1,500,0,0.0,0.0
8496,0.76,70,2011,14,11839.20134070377,634.4852244433939,176.00142290607826,1,0,Rural,SUV,Married,Standard,1,1000,0,0.0,0.0
8497,0.67,54,2022,3,12615.463923953172,683.7674446103533,,4,0,Urban,Sedan,Married,Preferred,0,1000,1,1222.2080975709514,1824.191190404405
8498,0.75,70,2022,3,12715.308932768332,589.0935902805281,194.5872002800186,2,0,Rural,Sedan,Single,Preferred,0,1000,0,0.0,0.0
8499,0.88,59,2014,11,6507.3352473222885,641.9155655445697,259.67279179923037,2,1,Urban,SUV,Single,NonStandard,0,500,0,0.0,0.0
8500,0.7,28,2007,18,12606.380084199567,544.9808769911273,201.24979036945862,2,1,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8501,0.8,20,2023,2,9340.813393023907,648.8908205824157,137.97972249404566,2,1,Suburban,Sports,Married,NonStandard,0,250,0,0.0,0.0
8502,0.75,77,2014,11,11087.656652860145,589.8752278650295,224.8802853148474,4,0,Rural,Sedan,Married,Preferred,1,1000,0,0.0,0.0
8503,0.98,51,2010,15,16795.692634760173,850.0,82.4051418839986,1,0,Suburban,Truck,Single,Preferred,0,500,0,0.0,0.0
8504,0.62,61,2024,1,14360.715737706354,552.9677310970604,234.18434292900767,1,0,Suburban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8505,0.85,38,2016,9,11717.675218733128,715.9898042364708,90.64513647669597,2,0,Suburban,SUV,Married,Preferred,0,1000,0,0.0,0.0
8506,0.82,69,2020,5,14917.157601561656,700.0421456380542,217.00943801957087,1,0,Rural,Truck,Single,Standard,0,1000,0,0.0,0.0
8507,0.59,22,2016,9,,850.0,252.17526846140663,2,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
8508,0.6,82,2017,8,10959.958706681939,725.4529028203046,129.56771888754253,1,3,Suburban,Sedan,Married,NonStandard,1,500,0,0.0,0.0
8509,0.8,56,2023,2,14134.89408994788,652.8896178262826,70.0,1,0,Suburban,Truck,Married,Standard,1,500,0,0.0,0.0
8510,0.78,27,2010,15,12026.377285331506,824.8096728875914,133.19735361579004,3,0,Urban,Truck,Single,NonStandard,0,500,0,0.0,0.0
8511,0.55,27,2005,20,20198.69007014565,728.9082967525455,169.68409191490593,4,0,Rural,SUV,Single,Standard,0,1000,0,0.0,0.0
8512,0.88,19,2014,11,10707.641149347566,712.4727411420157,218.9006106880824,1,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
8513,0.95,18,2007,18,11704.872740142691,658.6618426868077,193.64451217355958,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8514,0.64,62,2006,19,7856.091278724311,802.9965893263186,201.76911401832731,2,0,Suburban,Sedan,Single,Standard,1,500,0,0.0,0.0
8515,0.65,82,2023,2,14104.55973877187,710.4093969204706,165.16959855388419,2,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
8516,0.98,37,2013,12,15779.100004873932,614.0893573566842,144.5500507326462,2,0,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8517,0.96,73,2008,17,6657.8375657126,665.6981911280343,221.77856817009865,1,0,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
8518,0.62,81,2011,14,6118.131945493964,701.781441766565,229.481582760391,3,0,Suburban,SUV,Single,Preferred,1,1000,0,0.0,0.0
8519,0.53,60,2024,1,11358.47374874105,750.0507474367977,163.15795429595127,1,1,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
8520,0.93,39,2021,4,10031.123173977563,814.5507306114987,151.1131020964987,3,0,Rural,Sedan,Single,Standard,1,500,0,0.0,0.0
8521,0.94,51,2019,6,12956.02275544612,746.5910075759924,188.5569436928868,2,0,Rural,SUV,Single,Preferred,0,1000,0,0.0,0.0
8522,0.6,49,2006,19,10552.32114370346,850.0,185.87924998273567,2,0,Suburban,Truck,Married,NonStandard,0,1000,0,0.0,0.0
8523,0.74,62,2020,5,13371.294617331325,623.8303531715183,160.6433346566111,1,0,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
8524,0.53,73,2019,6,19957.68044877247,829.7653014879602,97.74671543406062,2,0,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
8525,0.66,44,2011,14,11690.295595441445,718.3430589541792,207.54534260062047,1,1,Rural,Truck,Single,NonStandard,0,250,0,0.0,0.0
8526,0.59,71,2011,14,15152.75737450114,655.5954914267137,191.30341426639387,2,0,Suburban,SUV,Single,Preferred,1,500,0,0.0,0.0
8527,0.57,74,2008,17,15154.003202504482,731.7182972527805,169.9996225365587,1,0,Urban,Sedan,Single,Standard,0,1000,0,0.0,0.0
8528,0.64,22,2020,5,11018.253097457213,819.3059494744323,301.4659701458125,1,1,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8529,0.73,49,2018,7,13566.314753413111,648.3845142659317,139.53354789831474,1,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8530,0.97,50,2022,3,3000.0,696.1240779731851,220.26491395773672,2,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8531,0.88,43,2023,2,9282.092510496197,668.256380310241,268.73236466699404,1,1,Suburban,Truck,Single,Preferred,0,250,0,0.0,0.0
8532,0.84,55,2005,20,14665.076899810847,639.5394618939464,,2,0,Suburban,Sedan,Single,Standard,0,500,1,344.98920430975636,410.7014337020909
8533,0.57,72,2013,12,10043.284099886267,647.1468549925253,158.06496925732642,2,0,Rural,SUV,Married,Preferred,1,500,0,0.0,0.0
8534,0.83,30,2022,3,12691.537638253216,609.4991783269437,128.7362800997833,1,0,Urban,SUV,Married,Standard,1,250,0,0.0,0.0
8535,0.77,75,2018,7,10513.302765734063,648.0710718993965,229.937100334327,1,0,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
8536,0.79,19,2013,12,,694.1530582572871,,3,0,Suburban,Truck,Married,Standard,1,250,0,0.0,0.0
8537,0.72,70,2015,10,12960.042547651274,757.5285207669141,200.7440979982204,2,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8538,0.73,23,2021,4,10955.318467238158,576.8296266487142,100.21462993017602,2,0,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
8539,0.69,75,2010,15,9372.854829798189,711.9188069256592,214.72428806329418,3,0,Rural,Truck,Married,Preferred,0,250,0,0.0,0.0
8540,0.91,52,2019,6,9526.509504915904,691.4651801256039,70.0,2,0,Rural,Sedan,Single,Preferred,0,1000,0,0.0,0.0
8541,0.95,77,2010,15,7315.98936953283,741.5882844960469,263.039732851541,3,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
8542,0.91,45,2016,9,10939.595503183602,625.8212524141052,235.68676163565155,1,0,Urban,Truck,Single,Preferred,0,500,0,0.0,0.0
8543,0.89,45,2020,5,12200.293762809,768.2035078168018,148.81296769235152,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
8544,0.94,26,2021,4,12871.697260304369,636.4445784875082,193.72730876157613,1,0,Suburban,Truck,Single,NonStandard,1,500,0,0.0,0.0
8545,0.5,38,2020,5,16592.740844370936,759.1315255399224,223.81337180274903,2,1,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8546,0.67,23,2021,4,11686.339694998394,738.0676642007749,175.35432190314384,1,1,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
8547,0.65,22,2019,6,12728.998319956414,586.1026311117345,215.44667161227375,3,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
8548,0.64,74,2016,9,18105.424854441386,733.5066673974578,149.62686489563148,1,0,Suburban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8549,0.56,33,2016,9,11302.227221559408,741.5349539027739,192.2519074284625,2,0,Rural,Sedan,Single,Preferred,0,500,0,0.0,0.0
8550,0.7,46,2012,13,12802.177867663931,,137.30021614522545,2,0,Suburban,SUV,Married,Standard,1,250,0,0.0,0.0
8551,0.6,71,2021,4,10262.252155992752,711.0092605518521,262.13093149544625,1,0,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
8552,0.88,62,2019,6,16545.03031161976,597.8861388801536,109.30286113932102,1,0,Rural,Sedan,Married,NonStandard,1,500,0,0.0,0.0
8553,0.7,73,2007,18,6161.1684008857255,697.4764994131699,196.99640894016954,1,0,Urban,SUV,Married,Preferred,0,1000,0,0.0,0.0
8554,0.78,22,2005,20,17877.058873556063,675.1082175094976,239.25341585684205,1,0,Urban,Sedan,Single,NonStandard,1,500,0,0.0,0.0
8555,0.56,29,2019,6,17119.509582112518,849.3042002894626,292.8856896142329,3,1,Rural,Truck,Single,Preferred,0,500,0,0.0,0.0
8556,0.75,20,2016,9,12057.872203092089,745.843272101849,209.61892265761537,2,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8557,0.7,81,2024,1,11587.05936271825,715.9303120039176,148.89006991389743,4,0,Suburban,SUV,Married,NonStandard,0,1000,0,0.0,0.0
8558,0.98,69,2019,6,7732.320310179544,747.716821855471,242.64790811273457,4,0,Urban,Truck,Married,NonStandard,1,1000,0,0.0,0.0
8559,0.92,66,2020,5,19379.60569031946,675.3126748104808,78.3974807403248,1,2,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
8560,0.71,65,2015,10,6270.365526273929,827.4048755234315,144.559680560204,3,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
8561,0.67,39,2013,12,9045.908183177875,538.4596310900538,80.03674595811616,1,0,Suburban,SUV,Single,NonStandard,1,500,0,0.0,0.0
8562,0.7,38,2011,14,12345.541722764841,618.8021844468396,211.4417098184993,4,1,Rural,Truck,Single,NonStandard,0,500,0,0.0,0.0
8563,0.9,26,2021,4,11643.732915573553,735.7240088536258,138.77292387663886,2,0,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
8564,0.52,39,2024,1,10594.242198662818,625.3406802650537,264.2430470286881,1,0,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
8565,0.84,74,2022,3,12748.561437938775,724.4587829350608,266.2637083324399,2,0,Suburban,Sedan,Married,Preferred,1,1000,0,0.0,0.0
8566,0.57,25,2014,11,9436.727060679888,547.5703029638427,212.94540049078986,2,0,Urban,SUV,Single,NonStandard,0,1000,0,0.0,0.0
8567,0.84,76,2010,15,7968.661537639226,756.4079984382874,127.33843574906723,1,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
8568,0.97,79,2023,2,10929.17751958693,631.6882981087912,123.05625789907083,4,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
8569,0.95,33,2013,12,11017.237151126288,726.6853553715922,146.0569014447901,1,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8570,0.54,77,2021,4,12854.35687169113,847.0991904431144,178.78881839400992,1,2,Rural,Truck,Married,Standard,1,1000,0,0.0,0.0
8571,0.78,79,2010,15,10388.5556752829,762.0708418446449,118.17525102895841,2,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8572,0.62,76,2005,20,9840.869781074205,685.4722340568345,152.4216687272911,1,0,Urban,Sedan,Single,Preferred,1,1000,1,2060.266624824789,3323.0106852012723
8573,0.91,81,2023,2,9099.85599909602,787.7057445610694,218.17965425122472,2,0,Urban,Truck,Married,Preferred,1,500,0,0.0,0.0
8574,0.52,70,2016,9,8703.711701488224,756.9376047859004,112.34405302035684,2,2,Rural,Sedan,Single,NonStandard,0,250,0,0.0,0.0
8575,0.81,58,2009,16,12083.078349268671,668.8739263114936,132.88612130741046,3,0,Suburban,Sports,Single,Standard,1,500,0,0.0,0.0
8576,0.62,80,2024,1,13023.156159803098,742.8613475002671,239.89072320558932,1,0,Suburban,SUV,Single,Standard,0,500,0,0.0,0.0
8577,0.55,52,2016,9,10193.388390873259,568.6377598116861,179.9374847221507,2,0,Rural,Sedan,Single,Preferred,0,500,0,0.0,0.0
